"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Transactie"	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	""	""	""	""	"Publieke Dienstverlening"	"Een Publieke Dienstverlening is een geheel van verplichte of optioneel uitgevoerde of uitvoerbare acties door of in naam van een publieke organisatie. De dienstverlening is ten bate van een individu, een bedrijf, een andere publieke organisatie of groepen hiervan."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"PublicService"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Transactie"	"Persoon"	"{20228D17-C0F4-4806-B13F-6E792433A4A0}"	"Agent"	""	""	""	"Persoon"	"Natuurlijk persoon."	"In de rechtspraak betreft het een persoon (in de wettelijke betekenis, ttz met eigen rechtspersoonlijkheid) van de menselijke soort, ttz een fysiek persoon. "	""	"true"	"http://www.w3.org/ns/person#"	"Person"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://purl.org/dc/terms/Agent"	""	""
"CLASS"	"OSLO-Transactie"	"CriteriumAntwoord"	"{371B0140-3A4D-4975-A835-0164BC4BC81E}"	""	""	""	""	"Criterium antwoord"	"Een criterium antwoord is een bewering over een bepaald criterium vereiste. Met deze klasse wordt het effectieve antwoord van een agent op een criterium vereiste bedoelt. Een beantwoorde vereiste bestaat uit een specifieke waarde voor de specifieke vereiste en het tijdsinterval waarop de waarde van toepassing is."	""	""	"true"	"http://data.europa.eu/m8g/"	"RequirementResponse"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"OSLO-Transactie"	"CriteriumVereiste"	"{5AA71545-FEAE-41a0-9850-05361A27AB7F}"	""	""	""	""	"Criteriumvereiste"	"Criterium dat toelaat te bepalen of een gebruiker recht heeft op een dienstverlening of deze mag gebruiken."	""	""	"true"	"http://data.europa.eu/m8g/"	"CriterionRequirement"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Tijdsinterval"	"{E237E762-18C5-4840-815E-C3B8BF1F6DCD}"	""	""	""	""	"TijdsInterval"	"De tijdsperiode tussen twee momenten in de tijd."	" "	""	"true"	"http://purl.org/dc/terms/"	"PeriodOfTime"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"DATATYPE"	"OSLO-Generiek"	"Identificator"	"{D16E0487-960F-423c-83C3-4794D406EFA2}"	""	""	""	""	"Identificator"	"Informatie gebruikt om de instantie ve object uniek te identificeren. "	"Uitgangspunt hier is dat deze string door een organisatie wordt toegekend en dat dit gebeurt volgens een welbepaald systeem."	""	"true"	"http://www.w3.org/ns/adms#"	"Identifier"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"connector"	""	"isGerelateerdMet"	"{647D731E-F59D-4fad-8168-E8D597BF80CD}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"PubliekeDienstverlening (consumptie)"	"is gerelateerd met"	"Andere Publieke Dienstverlening waarmee de Publieke Dienstverlening gerelateerd is."	""	""	"true"	"http://purl.org/dc/terms/"	"relation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#PublicService"	""	"0"	"*"
"connector"	""	"heeftParticiperende"	"{AB774DC8-43E8-4730-994A-A03599AB2D35}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"Participatie"	"heeft participatie"	"Participatie (van een agent) aan de publieke dienstverlening."	"De manier waarop de agent participeert wordt beschreven door de entiteit Participatie. Laat oa toe om de bestaande associaties PubliekeDienstverlening-wordtUitgevoerdDoor-Agent en PubliekeDienstverlening-heeftVerantwoordelijke-PubliekeOrganisatie meer in detail te beschrijven."	""	"true"	"http://data.europa.eu/m8g/"	"hasParticipation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Participation"	""	""	""
"connector"	""	"heeftParticiperende"	"{AB774DC8-43E8-4730-994A-A03599AB2D35}"	""	"Agent"	"{E6B45DA1-0F01-4d93-AB40-24074877B3F3}"	"Participatie"	"speelt rol"	"Participatie van de agent (aan een publieke dienstverlening)."	"De manier waarop de agent participeert wordt beschreven door de entiteit Participatie. Laat oa toe om de bestaande associaties PubliekeDienstverlening-wordtUitgevoerdDoor-Agent en PubliekeDienstverlening-heeftVerantwoordelijke-PubliekeOrganisatie meer in detail te beschrijven."	""	"true"	"http://data.europa.eu/m8g/"	"playsRole"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://data.europa.eu/m8g/Participation"	""	""	""
"connector"	""	"isLidVan"	"{41C10A17-705D-4ef5-8E90-B7F5CECE455A}"	""	"Hoedanigheid"	"{400DBC4E-389C-4b8a-9917-D90588C5A1A5}"	"Organisatie"	"is lid van"	"Associeert de hoedanigheid met een bepaalde organisatie. Bv. een persoon in de hoedanigheid van zaakvoerder bij een organisatie."	"Dekt elk type aansluiting of betrokkenheid van een agent bij een organisatie, niet enkel formeel lidmaatschap. Kan eventueel verder gespecialiseerd worden."	""	"true"	"http://www.w3.org/ns/org#"	"memberOf"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/organisatie#Hoedanigheid"	"https://www.w3.org/ns/org#Organization"	""	"0"	"*"
"connector"	""	"isInstantieVan"	"{2ED4C312-D3A9-40f5-9769-AE9BF29E9C2C}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"PubliekeDienstverlening (aanbod)"	"is instantie van"	"Linkt een bepaalde consumptie van een publieke dienstverlening (een transactie) met het product uit het dienstverleningsregister."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"isInstantieVan"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#PublicService"	""	"1"	"1"
"connector"	""	"uitgegevenDoor"	"{3A0D0E57-8EDB-4afc-9CDD-FC6151300560}"	""	"Bewijs"	"{5CBEB792-4855-42df-9114-388560EA635D}"	"Organisatie"	"uitgegeven door organisatie"	"Verwijst naar de organisatie die het bewijs heeft uitgegeven."	""	""	"true"	"http://data.europa.eu/m8g/"	"issuedByOrganisation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Evidence"	"https://www.w3.org/ns/org#Organization"	""	"0"	"1"
"connector"	""	"valideert"	"{EAFDE0B3-9966-43ff-BBB7-B2382CD15C0A}"	""	"CriteriumAntwoord"	"{371B0140-3A4D-4975-A835-0164BC4BC81E}"	"CriteriumVereiste"	"valideert criterium vereiste"	"Relatie naar de criterium vereiste waaraan het antwoord voldoet."	""	""	"true"	"http://data.europa.eu/m8g/"	"validatesCriterionRequirement"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/RequirementResponse"	"http://data.europa.eu/m8g/CriterionRequirement"	""	"1"	"1"
"connector"	""	"wordtUitgevoerdDoor"	"{0188A42E-544C-4ee1-956F-F16041FA6354}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"Agent"	"dienstverlener"	"Agent die de Publieke Dienstverlening verstrekt."	"Staat los van de rol die de bevoegde instantie speelt, kan een externe aannemer zijn."	""	"true"	"http://data.europa.eu/m8g/"	"serviceProvider"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/dc/terms/Agent"	""	"0"	"*"
"connector"	""	"vereistAlsInput"	"{79E552B5-A48D-41cb-8C74-13CDBEB6884A}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"Bewijs"	"heeft input"	"Bewijsstuk dat moeten voorgelegd worden om de Publieke Dienstverlening te kunnen gebruiken."	"Als de bewijsstukken afhangen het kanaal waarmee met de Publieke Dienstverlening wordt geïnterageerd gebruiken we de associatie Kanaal-vereistAlsInput-Bewijs."	""	"true"	"http://purl.org/vocab/cpsv#"	"hasInput"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Evidence"	""	"0"	"*"
"connector"	""	"produceert"	"{610F5671-EDFF-460b-8B77-0608DB786795}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"Output"	"produceert"	"Het werkelijke resultaat van de uitvoering vd Publieke Dienstverlening."	"Bvb een erkenning, financieel voordeel, code, fysiek object"	""	"true"	"http://purl.org/vocab/cpsv#"	"produces"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Output"	""	"0"	"*"
"connector"	""	"verschaft"	"{4F51C2DC-00E1-4582-AB44-B349D76AF20B}"	""	"Agent"	"{E6B45DA1-0F01-4d93-AB40-24074877B3F3}"	"CriteriumAntwoord"	"verschaft criterium antwoord"	"Een agent verschaft antwoorden op criterium vereisten om een Publieke Dienstverlening te kunnen consumeren."	""	""	"true"	"http://data.europa.eu/m8g/"	"providesRequirementResponse"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://data.europa.eu/m8g/RequirementResponse"	""	"0"	"*"
"connector"	""	"heeftCriterium"	"{EAA9FD32-4C3B-4c79-AA92-3249D660B34A}"	""	"PubliekeDienstverlening (aanbod)"	"{F687F2A7-F35E-4168-9395-AF275871FA7B}"	"CriteriumVereiste"	"heeft criterium"	"Criterium waaraan de gebruiker moet voldoen om recht te hebben op een dienstverlening of om een dienstverlening te mogen gebruiken."	"Bvb inwoner van de gemeente, meer dan 18 jaar etc."	""	"true"	"http://data.europa.eu/m8g/"	"hasCriterion"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/CriterionRequirement"	""	"0"	"*"
"connector"	""	"heeftStatus"	"{291A8B82-9652-489c-915D-388E9B0EB1F6}"	""	"PubliekeDienstverlening (consumptie)"	"{1E112F7B-CD6E-4866-A84D-1701B32BBF75}"	"Status"	"heeft status"	"Link tussen Publieke Dienstverlening en Status."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"heeftStatus"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.vlaanderen.be/ns/dienst#Status"	""	"0"	"*"
"connector"	""	"bewezenDoor"	"{DD25CF59-313F-4114-B63D-CCE645F33C8A}"	""	"CriteriumAntwoord"	"{371B0140-3A4D-4975-A835-0164BC4BC81E}"	"Bewijs"	"bewezen door"	"Het criterium antwoord kan gelinkt zijn aan het bewijs om het antwoord te staven."	""	""	"true"	"http://data.europa.eu/m8g/"	"provenByEvidence"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/RequirementResponse"	"http://data.europa.eu/m8g/Evidence"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"actie"	"{A77628A9-9E79-4bed-8414-B0B039705AC2}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"String"	"actie"	"Deze parameter laat toe om aan te geven dat - qua procesverloop van de transactie - de bal expliciet in het kamp van de klant (= de Agent) ligt en dat er dus een actie verwacht wordt van zijn kant."	"Dit attribuut laat toe in de front-toepassingen extra aandacht of prioriteit te besteden aan deze transacties."	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"actie"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/dienst#Status"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"actieNodig"	"{6B8BA2AD-6D32-48ea-81C6-E8FB3C85F777}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"Boolean"	"actie nodig"	"Indien Actie Nodig 'Ja', dan laat dit veld toe te specifiëren welke Actie van de klant (Agent) wordt verwacht."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"actieNodig"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/dienst#Status"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"statusEDRL"	"{63972384-ECC7-402c-83A3-1FA81EC92BB7}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"StatusEDRL"	"status EDRL"	"De status volgens de Europese Dienstenrichtlijn"	""	"https://beta.dosis.vlaanderen.be/api/cl/dosis/v1/codelijsten/StatusEDRL"	"false"	"http://data.vlaanderen.be/ns/dienst#"	"statusEDRL"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://data.vlaanderen.be/ns/dienst#Status"	""	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"statusVlaamsCode"	"{2503C32D-D1A9-4c2f-BAD6-67D396BC9F3B}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"StatusVlaamsCode"	"status Vlaamse code"	"Verdere precisering van de status-fase volgens de 'Generieke Vlaamse status'."	""	"https://dosis.beta.informatievlaanderen.be/api/help/codelijst?codelijst=StatusVlaamsCode"	"false"	"http://data.vlaanderen.be/ns/dienst#"	"statusVlaamsCode"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://data.vlaanderen.be/ns/dienst#Status"	""	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"statusVlaamsFase"	"{19932274-9F0C-4c62-BB04-86A6F8E76110}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"StatusVlaamsFase"	"status Vlaams fase"	"Is het eerste veld van 2 verplichte velden (Fase+Status) die samen de 'Generieke Vlaamse status' specifiëren. De StatusVlaamsFase vormt de eerste en hogere indeling van het dossierverloop (in aanvraag, in behandeling, in beroep, in uitvoering enz). Verdere precisering binnen de Fase gebeurt dan in het veld StatusVlaamsCode.
"	""	"https://dosis.beta.informatievlaanderen.be/api/help/codelijst?codelijst=StatusVlaamsFase"	"false"	"http://data.vlaanderen.be/ns/dienst#"	"statusVlaamsFase"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://data.vlaanderen.be/ns/dienst#Status"	""	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"statusWijzigingsdatum"	"{4BD8297A-8BB2-40a4-ADCF-01282B5D17CD}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"Date"	"statusdatum"	"Is de verplichte vermelding van de datum + tijdstip waarop de betrokken status werd geregistreerd."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"statusWijzigingsdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/dienst#Status"	"http://www.w3.org/2001/XMLSchema#date"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"streefdatum"	"{B6898D85-164C-48b6-903F-2AA45B9A0156}"	""	"Status"	"{773FD1D5-D3EB-47c8-818F-9DB11A57995A}"	"Date"	"streefdatum"	"Is de datum waarop verwacht wordt dat de volgende stap (status-wijziging) in de transactie zal of zou moeten plaatsvinden. Dit kan in bepaalde gevallen bepaald worden door een wettelijke termijn (van een fase of status)."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"streefdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/dienst#Status"	"http://www.w3.org/2001/XMLSchema#date"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"beschrijving"	"{EE085C11-5EA2-427e-8B89-55697F36F1F7}"	""	"Participatie"	"{8F5DDC47-CF4F-45f0-8249-0F06E8632960}"	"TaalString"	"beschrijving"	"Beschrijving van de participatie."	" "	""	"true"	"http://purl.org/dc/terms/"	"description"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Participation"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#langString"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"rol"	"{BD8669F2-0DAA-4f08-863C-4426CCBD515F}"	""	"Participatie"	"{8F5DDC47-CF4F-45f0-8249-0F06E8632960}"	"ParticipatieRol"	"rol"	"De rol die de participant speelt."	" Voor deze eigenschap wordt een codelijst verwacht met mogelijke rollen. Echter, een organisatie die dit model implementeert is vrij zelf een codelijst vast te leggen."	""	"true"	"http://data.europa.eu/m8g/"	"role"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Participation"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"*"
"attribute"	"OSLO-Transactie"	"beschrijving"	"{553EDC4F-D34D-4712-8F31-F8F0114D41CC}"	""	"Kost"	"{83492F8B-ADFD-4236-B6CA-723CBDB9D457}"	"String"	"beschrijving"	"Beschrijving van de kost."	" "	""	"true"	"http://purl.org/dc/terms/"	"description"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Cost"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"valuta"	"{E2D04129-65F3-4529-8900-F2925301D59B}"	""	"Kost"	"{83492F8B-ADFD-4236-B6CA-723CBDB9D457}"	"NAL_currency"	"valuta"	"Munteenheid waarin de kost is gedefinieerd."	" "	""	"true"	"http://data.europa.eu/m8g/"	"currency"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Cost"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"waarde"	"{07A285D4-31A6-4c50-8D51-0377F16EF9B2}"	""	"Kost"	"{83492F8B-ADFD-4236-B6CA-723CBDB9D457}"	"Double"	"waarde"	"Omvang van de kost, uitgedrukt in de opgegeven munteenheid."	" "	""	"true"	"http://data.europa.eu/m8g/"	"value"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Cost"	"http://www.w3.org/2001/XMLSchema#double"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"contactinfo"	"{19B9EDF1-A3BE-4a3c-AD34-49F9A01FC254}"	""	"Hoedanigheid"	"{400DBC4E-389C-4b8a-9917-D90588C5A1A5}"	"ContactInfo"	"contactinfo"	"Informatie zoals email, telefoon die toelaat de hoedanigheid te contacteren."	""	""	"true"	"http://data.vlaanderen.be/ns/organisatie#"	"contactinfo"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/organisatie#Hoedanigheid"	"http://schema.org/ContactPoint"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"documentatie"	"{A230B167-F6EE-41cd-BA89-AC63E49592DD}"	""	"Bewijs"	"{5CBEB792-4855-42df-9114-388560EA635D}"	"URI"	"documentatie"	"Documentatie gerelateerd aan het Bewiijs."	"Bvb een scan van een ingevuld administratief document."	""	"true"	"http://xmlns.com/foaf/0.1/"	"page"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Evidence"	"http://www.w3.org/2001/XMLSchema#anyURI"	""	"0"	"*"
"attribute"	"OSLO-Transactie"	"naam"	"{20E9D516-CBEA-4a09-8D49-700A9B9AF8BA}"	""	"Bewijs"	"{5CBEB792-4855-42df-9114-388560EA635D}"	"String"	"titel"	"Officiële naam vh Bewijs."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Evidence"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Transactie"	"referentie"	"{4268B5DF-DD81-4a82-B06E-ADDB624024A0}"	""	"Bewijs"	"{5CBEB792-4855-42df-9114-388560EA635D}"	"Identificator"	"referentie"	"Identificator van het object."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Evidence"	"http://www.w3.org/ns/adms#Identifier"	""	"1"	"1"
"attribute"	"OSLO-Transactie"	"type"	"{E2346D72-7551-4da7-9BFA-F26BCD3099AD}"	""	"Bewijs"	"{5CBEB792-4855-42df-9114-388560EA635D}"	"BewijsType"	"type"	"Aard vh Bewijs."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Evidence"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"bedrag"	"{C2EDD35B-4DB1-4aa9-8DC4-4BF21D34B503}"	""	"Output"	"{8D228667-CD5E-41a2-B2E2-03775B788AFC}"	"Float"	"bedrag"	"In geval van een financieel voordel, het bedrag dat werd uitbetaald aan de begunstigde van de publieke dienstverlening op een bepaalde datum."	""	""	"false"	"http://data.vlaanderen.be/ns/dienst#"	"bedrag"	"http://www.w3.org/1999/02/22-rdf-syntax-ns#Property"	"http://data.europa.eu/m8g/Output"	""	""	"0"	"1"
"attribute"	"OSLO-Transactie"	"beschrijving"	"{155D9CCB-7D16-4856-A461-81E5B54B4E7C}"	""	"Output"	"{8D228667-CD5E-41a2-B2E2-03775B788AFC}"	"String"	"beschrijving"	"Beschrijving van de Output."	""	""	"true"	"http://purl.org/dc/terms/"	"description"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/m8g/Output"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"1"
